2021 1 1 1075 4250 0 0 0 0 3 6 "Owner-Occupied" 154204
1989 3 2 1437 7620 0 1 0 0 8 6 "Rental" 574989
2019 3 1 1858 3568 1 0 0 0 9 6 "Owner-Occupied" 690253
2010 3 1 1796 6393 1 0 0 0 7 7 "Owner-Occupied" 521043
1979 3 2 1873 7374 1 1 0 0 5 8 "Owner-Occupied" 437822
2021 3 1 1983 6314 1 0 0 0 8 4 "Owner-Occupied" 783249
1986 3 2 2037 4119 1 0 0 0 7 7 "Owner-Occupied" 414327
2021 3 2 2028 6185 1 1 0 0 8 2 "Owner-Occupied" 1416831
2017 2 1 1160 3684 0 0 1 0 9 3 "Owner-Occupied" 377854
2017 3 2 1855 6618 1 1 0 0 9 5 "Rental" 921660
2015 6 3 2596 8759 1 1 1 0 2 9 "Owner-Occupied" 961081
2019 1 1 1021 3134 0 0 0 0 1 1 "Rental" 288424
2000 8 3 3002 12561 1 1 1 0 1 10 "Owner-Occupied" 1230115
2021 2 1 1830 3805 1 0 0 0 8 3 "Owner-Occupied" 899641
2007 3 2 1927 7797 1 1 0 0 7 8 "Owner-Occupied" 611699
2020 3 2 1947 6532 1 1 0 0 8 8 "Rental" 807081
2021 2 1 1663 6040 1 0 0 0 3 5 "Owner-Occupied" 508090
2004 2 2 1802 7178 1 0 0 0 5 5 "Owner-Occupied" 611810
2020 1 1 1205 4293 0 0 0 0 5 4 "Rental" 657200
2014 3 2 2046 7094 1 1 0 0 9 4 "Rental" 904506
2002 3 1 1660 6364 0 1 1 0 8 7 "Owner-Occupied" 1019493
2018 2 1 1159 4617 0 0 1 0 8 2 "Rental" 548040
2014 3 2 1471 5285 0 0 0 0 6 1 "Owner-Occupied" 433158
2007 3 2 2075 7106 1 0 0 0 9 4 "Rental" 717450
2020 3 2 1834 7641 1 0 0 0 7 4 "Owner-Occupied" 852017
2020 3 2 1859 4295 1 1 0 0 9 3 "Owner-Occupied" 774777
2016 4 2 2139 6015 1 0 0 0 2 7 "Owner-Occupied" 547496
2019 3 1 1634 5414 1 1 1 0 9 5 "Owner-Occupied" 898723
2021 1 1 863 3862 0 0 0 1 3 4 "Rental" 264944
1966 4 2 2007 8238 1 1 1 0 1 9 "Owner-Occupied" 713015
2020 4 3 2181 7882 1 0 0 0 2 9 "Owner-Occupied" 635495
2004 1 1 1040 5199 0 0 0 0 8 1 "Rental" 463478
2005 2 2 1321 5078 0 0 0 0 5 5 "Rental" 1089824
2021 2 1 1150 4325 0 1 0 0 6 2 "Rental" 383386
2002 3 2 2056 8961 1 1 0 0 6 5 "Owner-Occupied" 530112
2015 3 2 1924 6437 1 0 1 0 5 8 "Owner-Occupied" 866341
2021 2 1 1248 4402 0 0 0 0 4 5 "Rental" 325595
2017 3 2 2091 6263 1 1 0 0 8 7 "Owner-Occupied" 812485
2008 3 1 1392 6178 0 1 0 0 5 5 "Owner-Occupied" 431804
2021 2 1 1170 5490 0 0 0 0 4 4 "Rental" 440572
2019 3 2 2330 8104 1 1 0 0 8 8 "Owner-Occupied" 791494
2000 3 2 2064 6978 1 0 0 0 9 5 "Rental" 1080935
2017 4 2 2130 8368 1 1 0 0 1 10 "Owner-Occupied" 798846
2013 3 2 1914 8550 1 0 0 0 9 9 "Owner-Occupied" 1320279
2013 2 1 1456 4146 0 0 0 0 8 2 "Rental" 553836
2021 3 1 1765 5985 1 1 0 0 7 8 "Owner-Occupied" 798436
2012 2 1 1805 7413 1 0 0 0 8 2 "Owner-Occupied" 581808
1999 3 1 1831 5372 1 1 0 1 5 2 "Owner-Occupied" 533172
2017 3 1 1405 4078 0 1 0 1 9 2 "Rental" 588730
2007 3 2 1935 6125 1 1 0 0 6 8 "Owner-Occupied" 565144
2015 4 2 2199 8137 1 0 1 0 1 10 "Owner-Occupied" 704547
2015 3 2 2096 7107 1 1 0 0 6 5 "Owner-Occupied" 624051
2010 4 2 2232 8154 1 1 0 0 1 9 "Owner-Occupied" 778891
2021 4 2 2243 8326 1 1 0 0 1 10 "Owner-Occupied" 767132
1998 3 2 2089 7396 1 0 0 0 6 9 "Owner-Occupied" 542966
1973 2 1 1222 3586 0 0 0 0 5 6 "Rental" 187139
1992 2 1 1804 5561 1 0 0 0 9 2 "Owner-Occupied" 457814
2021 3 2 1805 6358 1 0 0 0 7 5 "Owner-Occupied" 1632944
1974 2 1 1690 6590 1 0 0 0 7 7 "Rental" 504394
2016 3 1 1748 4417 1 1 1 0 9 4 "Owner-Occupied" 952949
2021 3 2 1398 4645 0 0 0 0 8 6 "Rental" 1025733
2018 2 2 1558 6221 0 0 0 0 7 3 "Owner-Occupied" 444627
2017 3 2 1489 5546 0 1 0 0 9 2 "Rental" 747530
2009 1 1 1020 3597 0 0 0 0 3 2 "Rental" 1156587
2011 2 1 1067 4086 0 1 0 0 3 5 "Rental" 307529
2007 2 1 1144 3290 0 0 0 0 8 2 "Rental" 435941
2009 4 3 2416 11001 1 1 0 0 1 10 "Owner-Occupied" 803564
2021 2 1 1178 4842 0 0 0 0 8 1 "Rental" 660605
2021 1 1 1483 5897 1 0 0 0 6 6 "Rental" 567475
2014 3 2 1450 5425 0 1 1 0 3 5 "Owner-Occupied" 583434
2019 3 2 1905 6499 1 1 1 0 9 6 "Owner-Occupied" 1083775
1989 2 1 1173 3694 0 0 0 0 6 1 "Rental" 358395
2021 3 2 1970 7774 1 1 1 0 8 6 "Owner-Occupied" 1168175
2003 2 1 1255 4419 0 0 0 0 5 5 "Rental" 1052475
2021 3 2 2106 10495 1 1 0 0 6 6 "Owner-Occupied" 973504
1997 3 1 2079 10594 1 1 0 0 7 7 "Owner-Occupied" 824381
2008 3 2 1699 7117 1 0 0 0 8 10 "Rental" 788137
2016 6 3 2607 11820 1 1 0 0 2 8 "Owner-Occupied" 796924
1981 3 2 1898 7545 1 0 0 0 6 9 "Owner-Occupied" 432918
1987 3 2 1805 5226 1 1 0 0 7 4 "Owner-Occupied" 1069876
2005 3 2 2034 6380 1 0 0 0 8 7 "Owner-Occupied" 548880
2018 3 1 1981 4874 1 1 0 0 7 4 "Owner-Occupied" 776346
2015 3 2 1398 4984 0 1 0 0 9 2 "Rental" 634280
1998 3 2 1560 4423 0 0 0 0 9 3 "Rental" 750908
2012 3 2 1897 8188 1 1 0 0 8 9 "Owner-Occupied" 778503
1997 3 2 1968 8446 1 0 0 0 8 8 "Owner-Occupied" 767627
2021 2 1 1132 4229 0 0 0 0 6 6 "Rental" 523610
1985 2 1 1175 2409 0 0 0 0 8 3 "Rental" 335235
2016 3 1 1900 7053 1 1 0 1 7 9 "Owner-Occupied" 676268
1994 2 1 1843 7612 1 0 0 0 6 4 "Owner-Occupied" 483520
1978 1 1 1091 5248 0 0 0 0 1 6 "Rental" 400602
2021 3 2 1894 9337 1 1 0 0 4 8 "Owner-Occupied" 809460
2020 4 3 2176 9013 1 1 1 0 1 9 "Owner-Occupied" 1435894
2015 4 3 2103 8552 1 1 0 0 1 10 "Owner-Occupied" 642101
2021 3 2 1818 5722 1 0 0 0 10 7 "Rental" 1080719
1979 2 1 1103 3828 0 0 0 0 3 1 "Rental" 192420
2021 2 1 1817 7950 1 0 0 0 8 5 "Owner-Occupied" 783672
2016 3 1 1219 6476 0 1 0 0 5 3 "Rental" 565399
2016 3 2 2115 6222 1 1 0 0 6 8 "Owner-Occupied" 644750
2010 3 1 1910 7667 1 0 1 0 5 7 "Owner-Occupied" 761226
2015 4 3 2337 8358 1 1 0 0 1 9 "Owner-Occupied" 728407
2015 3 2 1934 7704 1 0 0 0 9 9 "Owner-Occupied" 900456
1994 2 1 1142 5301 0 0 0 0 3 7 "Rental" 206300
2020 4 2 1722 5395 0 1 0 0 1 7 "Owner-Occupied" 569597
2016 3 2 1923 6967 1 0 0 0 6 5 "Owner-Occupied" 590000
2015 3 1 1607 4826 1 0 0 0 8 8 "Owner-Occupied" 1168673
2018 2 1 1170 4936 0 0 0 0 3 2 "Rental" 218113
2021 3 2 1476 7023 0 0 0 0 3 2 "Rental" 606605
1977 2 2 1286 4839 0 0 0 0 7 4 "Rental" 442383
2014 1 1 1179 4333 0 0 0 0 2 8 "Rental" 211626
1995 3 2 1992 7858 1 1 0 0 6 8 "Owner-Occupied" 779765
1982 1 1 1056 5174 0 0 0 0 2 2 "Rental" 1023959
2021 6 3 2728 11904 1 1 1 0 1 8 "Owner-Occupied" 1501691
2021 2 1 1766 6101 1 1 0 0 7 5 "Owner-Occupied" 694210
1999 3 2 1876 6118 1 1 0 0 4 2 "Owner-Occupied" 422790
2019 3 2 1944 6143 1 0 0 0 8 6 "Rental" 851493
2016 3 2 1437 6402 0 1 0 0 3 7 "Owner-Occupied" 554446
2019 4 3 2303 8802 1 1 0 0 1 8 "Owner-Occupied" 704314
1984 3 2 1818 7712 1 1 1 0 9 4 "Owner-Occupied" 1083531
2021 3 2 1986 7492 1 1 0 1 8 6 "Owner-Occupied" 915850
2007 2 1 1781 7856 1 0 0 0 6 7 "Owner-Occupied" 604695
1992 3 2 1903 6607 1 0 0 0 8 8 "Rental" 621669
1996 4 2 1950 8440 1 0 1 0 1 10 "Owner-Occupied" 798607
1979 4 1 2017 7242 1 1 0 0 5 7 "Owner-Occupied" 474980
2019 3 1 1756 5420 1 0 0 1 8 4 "Owner-Occupied" 832939
1999 4 3 2408 8994 1 1 0 0 2 8 "Owner-Occupied" 737529
2016 3 2 2105 8909 1 1 0 0 8 8 "Owner-Occupied" 804171
2002 2 2 1220 4892 0 0 0 0 9 7 "Rental" 577105
2001 3 2 1640 5683 0 0 0 0 7 9 "Owner-Occupied" 515389
1996 2 1 1708 6426 1 0 0 0 5 2 "Rental" 491277
2021 1 1 1040 5029 0 0 0 0 2 2 "Rental" 299479
2020 2 1 1382 4931 0 0 0 0 7 4 "Owner-Occupied" 285062
1991 4 2 1568 4599 0 0 0 0 1 6 "Owner-Occupied" 363005
1996 4 1 2008 7619 1 1 0 0 1 9 "Owner-Occupied" 379395
2005 2 1 1109 3560 0 0 1 0 4 9 "Owner-Occupied" 233761
2001 4 2 1952 10417 1 1 0 0 1 9 "Owner-Occupied" 562082
2016 1 1 1136 5063 0 0 0 0 1 5 "Rental" 227046
2010 3 2 2118 9339 1 1 0 0 3 9 "Owner-Occupied" 586107
2015 3 1 1866 5735 1 1 0 0 7 3 "Owner-Occupied" 703872
2005 3 2 1975 9113 1 0 0 0 9 8 "Owner-Occupied" 1037071
2015 4 3 2066 5233 1 0 0 0 5 9 "Owner-Occupied" 1359403
2002 4 3 2191 7576 1 1 0 0 1 10 "Owner-Occupied" 1145276
2001 3 2 1791 4486 1 0 0 0 9 5 "Rental" 862512
2011 2 1 1772 5145 1 1 0 0 9 1 "Rental" 802527
2021 2 1 1282 5526 0 0 0 0 5 5 "Rental" 554208
2021 3 2 2169 7593 1 1 0 0 9 7 "Owner-Occupied" 980597
2000 3 2 1886 4772 1 0 0 0 9 5 "Owner-Occupied" 554410
1965 4 3 2473 9016 1 1 0 0 1 10 "Owner-Occupied" 367028
1990 3 1 2082 7669 1 1 0 0 7 8 "Owner-Occupied" 583867
2014 3 2 2028 7470 1 0 0 0 9 9 "Owner-Occupied" 1080629
1970 2 2 2060 4259 1 0 0 0 7 4 "Owner-Occupied" 475381
2010 2 1 1250 4982 0 0 0 0 6 5 "Rental" 379557
2009 3 2 2133 6428 1 1 0 0 8 5 "Owner-Occupied" 933579
2013 3 2 2023 8714 1 0 0 0 6 4 "Owner-Occupied" 671593
1979 3 2 1820 5632 1 1 0 0 9 1 "Owner-Occupied" 556551
2020 3 2 2118 8217 1 1 0 0 6 5 "Owner-Occupied" 856491
2002 2 1 1152 4015 0 1 0 0 5 1 "Rental" 283522
1999 1 1 1054 3857 0 0 0 0 2 2 "Rental" 167820
2018 3 2 1917 8038 1 0 0 0 7 8 "Owner-Occupied" 811347
2016 3 1 1929 6965 1 1 0 0 9 9 "Owner-Occupied" 759978
2015 2 1 1328 7459 0 0 0 0 9 4 "Rental" 585869
2016 3 2 1756 8067 1 1 0 0 8 3 "Owner-Occupied" 734777
2019 3 2 1868 8089 1 1 0 0 8 7 "Owner-Occupied" 912603
2018 3 2 2128 8288 1 1 0 0 5 10 "Owner-Occupied" 643843
2015 1 1 1173 3389 0 0 0 0 4 4 "Rental" 268318
2006 4 3 2142 7173 1 1 1 0 4 9 "Owner-Occupied" 824914
2008 4 2 1522 6889 0 1 0 0 1 8 "Owner-Occupied" 381260
1993 4 2 2163 8552 1 1 0 0 1 9 "Owner-Occupied" 674983
2006 8 3 2830 14550 1 1 1 0 1 10 "Owner-Occupied" 1542975
2009 2 1 1323 5554 0 0 0 0 4 1 "Rental" 363194
2012 3 2 2081 8591 1 1 0 0 9 6 "Owner-Occupied" 808834
2021 3 2 2107 8098 1 1 0 0 7 5 "Owner-Occupied" 838785
2018 4 3 2151 7460 1 1 0 0 1 8 "Owner-Occupied" 576099
2000 6 3 2964 9375 1 0 1 0 1 8 "Owner-Occupied" 946892
2018 6 3 2609 9778 1 1 1 0 1 10 "Owner-Occupied" 911247
2009 3 2 2012 7458 1 1 0 0 7 9 "Owner-Occupied" 663870
2015 2 1 1144 4106 0 0 0 0 8 2 "Rental" 436858
1994 4 3 2003 9077 1 1 0 0 2 9 "Owner-Occupied" 640193
2015 3 1 1677 5684 1 1 0 0 9 5 "Owner-Occupied" 802328
2000 3 1 2023 6685 1 1 0 0 9 9 "Rental" 817461
2013 3 1 2091 6156 1 1 0 1 9 2 "Owner-Occupied" 1025976
2021 3 1 1752 6636 1 1 0 0 6 5 "Owner-Occupied" 862706
2020 2 1 1183 3748 0 0 0 0 4 1 "Rental" 441288
2011 1 1 1102 4810 0 0 0 0 3 3 "Rental" 395317
2001 4 3 2326 9443 1 1 0 0 1 9 "Owner-Occupied" 914152
2016 1 1 1277 4035 0 0 0 0 3 2 "Rental" 178952
1998 4 2 1895 5083 1 1 0 1 2 8 "Owner-Occupied" 1035759
1986 3 2 1940 6075 1 1 0 0 10 5 "Owner-Occupied" 619178
2015 3 1 1935 8541 1 1 0 0 8 7 "Owner-Occupied" 1064423
2007 3 2 1832 6001 1 1 0 0 8 6 "Owner-Occupied" 599739
2013 3 1 1901 9695 1 0 0 0 6 7 "Owner-Occupied" 603353
2010 4 3 2183 7882 1 1 0 0 1 9 "Owner-Occupied" 657618
1977 2 1 1604 7872 1 0 0 0 8 4 "Owner-Occupied" 496961
2021 2 1 1362 4553 0 1 0 0 7 3 "Owner-Occupied" 680370
2019 3 1 1870 5356 1 0 0 0 9 8 "Owner-Occupied" 948304
2021 3 2 1985 7431 1 1 0 0 7 7 "Owner-Occupied" 1129530
2021 4 3 2167 6988 1 0 1 0 3 10 "Owner-Occupied" 1222945
2006 3 2 1544 3986 0 1 0 0 9 4 "Rental" 712914
1995 3 2 1927 6736 1 0 1 0 7 10 "Owner-Occupied" 702988
2003 2 2 1866 6353 1 0 0 0 6 2 "Owner-Occupied" 796612
2013 2 1 1366 6645 0 0 0 1 7 6 "Rental" 464981
2016 3 2 1925 6244 1 1 0 0 7 2 "Owner-Occupied" 886133
1992 3 2 1957 8824 1 1 0 0 3 8 "Owner-Occupied" 412740
2015 3 2 2135 6411 1 1 0 0 6 6 "Owner-Occupied" 737252
2010 3 1 1751 7945 1 0 0 0 7 9 "Rental" 668542
2001 4 2 2032 9449 1 1 0 0 1 9 "Owner-Occupied" 520915
2020 3 2 2290 10000 1 1 0 0 6 8 "Rental" 986851
2013 2 1 1076 4898 0 0 0 0 8 2 "Rental" 429915
1984 2 1 1146 1267 0 0 0 0 8 4 "Rental" 506387
2015 4 2 2210 9523 1 0 0 0 1 10 "Owner-Occupied" 583808
2017 2 1 1572 6153 1 0 0 0 7 3 "Owner-Occupied" 893035
1973 2 1 1753 7244 1 0 0 0 6 1 "Owner-Occupied" 309951
2020 3 2 1853 5174 1 1 0 0 6 6 "Rental" 1165028
1959 2 1 1279 4115 0 0 0 0 8 4 "Rental" 357692
2002 3 1 1970 8274 1 0 0 0 8 5 "Owner-Occupied" 553885
2014 4 3 1956 6139 1 1 0 0 1 8 "Owner-Occupied" 707911
2021 3 1 1789 5974 1 1 0 0 10 3 "Owner-Occupied" 898231
1999 4 2 2116 5741 1 1 0 0 7 6 "Owner-Occupied" 608218
2017 3 2 1481 3164 0 1 0 0 6 2 "Owner-Occupied" 392468
2019 3 2 1398 7267 0 1 0 0 6 5 "Owner-Occupied" 826659
2014 4 2 2141 6463 1 0 0 0 1 8 "Owner-Occupied" 780011
2021 3 2 1905 8362 1 0 1 1 6 9 "Owner-Occupied" 1466671
2021 3 2 1816 6376 1 1 0 0 6 8 "Owner-Occupied" 773535
2017 3 1 1887 5665 1 0 0 0 6 6 "Owner-Occupied" 521216
2016 2 1 1108 4192 0 0 0 0 10 6 "Rental" 798454
1998 2 1 1445 7726 0 0 0 0 3 2 "Rental" 245579
2020 3 1 1830 6817 1 0 0 0 8 7 "Owner-Occupied" 883317
2007 3 2 2093 7537 1 0 0 0 10 2 "Rental" 890578
1993 3 1 1390 4561 0 0 0 0 7 2 "Rental" 334158
2017 3 1 1966 9067 1 0 0 0 4 6 "Owner-Occupied" 576609
2018 2 1 1264 4800 0 1 0 0 3 5 "Rental" 292576
2003 3 1 2085 9197 1 1 0 0 4 9 "Owner-Occupied" 488079
2020 3 2 2181 11187 1 1 1 0 8 9 "Owner-Occupied" 1193946
2011 3 2 2068 6419 1 1 0 0 8 8 "Rental" 1198195
2021 2 1 1046 4468 0 0 0 0 7 8 "Rental" 544894
1999 4 3 2201 8286 1 1 0 0 3 9 "Owner-Occupied" 527270
2015 2 1 1275 5832 0 0 0 0 3 8 "Rental" 301908
2003 3 2 1726 5498 1 1 0 0 8 2 "Owner-Occupied" 536554
2012 4 3 2056 5993 1 1 0 0 2 10 "Owner-Occupied" 557731
2002 3 2 1933 6598 1 1 0 1 9 8 "Owner-Occupied" 731740
2008 3 2 2005 8278 1 1 0 0 8 4 "Rental" 853263
2003 4 2 2099 8783 1 0 0 0 3 9 "Owner-Occupied" 667436
1999 4 3 2387 5729 1 0 0 1 4 10 "Owner-Occupied" 891939
2011 3 1 1980 7502 1 1 0 0 8 3 "Owner-Occupied" 845393
2003 4 2 2093 8777 1 1 1 0 1 10 "Owner-Occupied" 606490
2021 4 2 1860 7262 1 1 1 0 1 9 "Owner-Occupied" 845902
2017 3 2 1647 6199 0 0 0 0 9 2 "Rental" 759285
1981 3 2 1903 7671 1 1 0 0 4 8 "Owner-Occupied" 481965
2001 2 1 1839 5969 1 0 0 0 8 2 "Owner-Occupied" 426818
2021 3 2 2006 7339 1 1 0 0 8 9 "Owner-Occupied" 873603
2007 2 1 1144 4374 0 0 0 0 9 1 "Rental" 379691
1985 3 2 1992 9721 1 1 0 0 6 2 "Rental" 566649
2021 4 3 2238 10293 1 1 1 0 1 10 "Owner-Occupied" 1233546
2019 3 2 2093 8055 1 0 0 1 7 7 "Owner-Occupied" 724048
2021 4 2 2412 8681 1 1 0 0 3 9 "Owner-Occupied" 1135959
2003 2 1 1616 6066 1 0 0 0 8 7 "Owner-Occupied" 748281
2006 2 2 1573 5954 0 0 0 0 7 4 "Rental" 587612
2018 3 1 1909 7499 1 1 0 0 8 8 "Owner-Occupied" 798638
2020 2 1 1004 2037 0 0 0 1 3 3 "Rental" 769196
2018 2 1 1196 4845 0 0 0 0 7 3 "Rental" 404515
2019 3 2 2097 6360 1 1 0 0 5 3 "Owner-Occupied" 576713
2016 4 2 2111 9775 1 1 0 0 2 8 "Owner-Occupied" 1477094
1988 3 1 1866 7662 1 1 1 0 9 8 "Owner-Occupied" 930677
2013 2 1 1723 5239 1 0 1 0 8 3 "Owner-Occupied" 825242
2021 3 2 2131 4838 1 0 0 0 8 3 "Owner-Occupied" 752214
2008 3 1 1882 3560 1 1 0 0 8 5 "Owner-Occupied" 623352
2019 3 2 1904 7651 1 1 0 0 7 5 "Owner-Occupied" 723770
1987 4 3 1548 5226 0 1 0 0 2 8 "Owner-Occupied" 369751
2013 3 2 2057 8837 1 0 0 0 9 7 "Owner-Occupied" 806512
1995 3 2 1913 5702 1 0 0 0 3 7 "Owner-Occupied" 335573
2020 4 3 2512 9730 1 1 0 0 1 10 "Owner-Occupied" 672532
1984 3 1 1989 4203 1 1 1 0 10 9 "Owner-Occupied" 1051245
2001 4 2 2428 10978 1 1 0 0 1 9 "Owner-Occupied" 593326
2008 3 2 1863 6655 1 0 0 0 6 8 "Rental" 638631
2001 3 2 1991 6651 1 1 0 0 9 6 "Rental" 834841
2020 3 2 2044 8261 1 1 0 0 5 4 "Rental" 806274
2020 3 2 2161 8079 1 0 0 0 4 7 "Owner-Occupied" 619447
1984 3 2 1855 5404 1 1 0 0 6 4 "Owner-Occupied" 405127
2014 2 1 1447 6172 0 0 1 0 8 5 "Rental" 794286
2020 3 2 1822 5588 1 1 0 0 8 3 "Rental" 1175490
2001 8 3 3107 9958 1 1 1 0 1 9 "Owner-Occupied" 1185109
2006 4 2 2117 8865 1 0 0 0 1 8 "Owner-Occupied" 595193
2006 6 3 2495 9262 1 1 1 0 1 8 "Owner-Occupied" 836224
2016 3 1 1869 4141 1 1 0 0 8 5 "Owner-Occupied" 720163
2011 3 1 1787 7977 1 1 0 0 8 9 "Rental" 812427
2009 3 2 1957 6198 1 1 0 0 7 7 "Owner-Occupied" 611048
2018 3 1 1776 6378 1 1 0 0 8 4 "Owner-Occupied" 735731
2021 2 1 1112 3303 0 0 0 0 5 5 "Rental" 334645
2010 1 1 1087 3755 0 0 0 0 7 2 "Rental" 418260
2015 2 1 990 3864 0 0 0 0 4 4 "Rental" 304834
1997 2 1 1283 4111 0 0 0 1 6 1 "Owner-Occupied" 184597
2008 3 1 1826 7226 1 0 0 0 7 6 "Owner-Occupied" 537143
2007 1 1 905 3105 0 0 0 0 5 2 "Rental" 1308718
2012 3 2 1972 6662 1 1 0 0 8 5 "Owner-Occupied" 673345
2019 3 2 2107 6580 1 1 1 1 4 4 "Owner-Occupied" 783488
2004 2 1 1446 5536 0 0 0 0 2 5 "Rental" 217360
2021 4 2 2144 8228 1 1 0 0 3 9 "Owner-Occupied" 780775
2015 3 1 1914 6318 1 0 0 0 6 3 "Owner-Occupied" 647362
1987 2 1 1266 5453 0 0 0 0 3 4 "Rental" 209453
1987 4 2 2000 7135 1 0 0 0 2 4 "Owner-Occupied" 383508
1977 8 3 3321 12104 1 1 1 1 1 9 "Owner-Occupied" 1439188
2019 3 2 1638 6021 0 0 0 0 8 5 "Rental" 615631
2016 4 3 2251 7178 1 1 0 0 3 9 "Owner-Occupied" 1240050
2017 3 2 2011 6857 1 1 0 0 5 6 "Owner-Occupied" 1283002
2007 3 2 2201 8166 1 1 0 0 9 7 "Owner-Occupied" 724959
2011 2 2 1298 5610 0 0 0 0 7 4 "Rental" 647929
2016 3 1 1248 5318 0 0 1 0 7 8 "Owner-Occupied" 583842
2016 4 2 1601 6167 0 0 0 0 3 8 "Owner-Occupied" 509793
1975 2 1 1077 3334 0 0 0 0 8 3 "Rental" 362886
2009 2 1 1095 3667 0 0 0 0 5 2 "Rental" 220997
2021 3 1 1880 8314 1 0 0 0 9 9 "Owner-Occupied" 909170
1993 3 2 2012 6717 1 1 0 0 8 7 "Owner-Occupied" 552710
2018 3 2 1991 8307 1 1 0 0 9 9 "Owner-Occupied" 1135786
1979 4 3 2421 6959 1 1 0 0 5 9 "Owner-Occupied" 875270
2019 3 1 1782 6200 1 1 1 0 9 6 "Owner-Occupied" 1187945
2006 3 2 1448 5171 0 1 0 0 7 6 "Rental" 550686
1998 3 2 1808 6487 1 1 0 0 8 9 "Owner-Occupied" 554405
2020 2 1 1134 5245 0 0 0 0 6 5 "Rental" 420935
2000 4 2 2237 9413 1 0 1 0 2 10 "Owner-Occupied" 797081
2017 3 2 1419 5293 0 1 0 0 7 8 "Rental" 609300
2001 3 2 2014 9130 1 1 0 0 2 7 "Owner-Occupied" 400131
1989 2 1 1292 6234 0 1 0 0 4 4 "Rental" 265408
2011 2 2 1297 6750 0 0 0 0 5 1 "Rental" 473326
1985 3 2 2009 8619 1 1 0 0 8 8 "Owner-Occupied" 1237641
2003 2 1 1166 3963 0 0 0 0 8 6 "Rental" 348930
2016 1 1 982 4213 0 0 0 0 2 1 "Rental" 189310
2011 3 2 2162 10780 1 0 0 0 5 6 "Owner-Occupied" 747972
2007 2 1 1192 4509 0 0 0 0 9 7 "Rental" 314019
2011 4 3 2209 7468 1 0 1 0 2 10 "Owner-Occupied" 740314
2007 3 2 1834 9105 1 1 1 0 6 8 "Owner-Occupied" 1124036
2005 3 2 2037 10771 1 1 0 0 6 9 "Owner-Occupied" 801994
1995 3 1 1848 7185 1 1 0 0 7 9 "Owner-Occupied" 1016474
2012 3 1 2021 6748 1 0 0 0 7 8 "Rental" 829143
1999 6 3 2643 5476 1 1 1 0 1 5 "Owner-Occupied" 823824
2005 3 1 1730 5951 1 0 0 0 8 3 "Rental" 1114743
2021 4 3 2270 12033 1 0 1 0 1 9 "Owner-Occupied" 977253
2018 2 2 1638 6649 1 0 0 0 4 7 "Owner-Occupied" 477739
2021 3 2 1875 6505 1 1 0 0 9 7 "Rental" 1071200
2021 1 1 1130 3065 0 0 0 0 7 5 "Owner-Occupied" 238693
2010 2 1 1270 4455 0 0 0 1 8 6 "Rental" 344679
2021 2 2 1364 4079 0 1 0 0 5 1 "Rental" 584318
2000 3 2 2028 10655 1 1 0 0 7 4 "Owner-Occupied" 669793
2013 4 2 2164 9626 1 1 0 0 4 9 "Owner-Occupied" 754004
2018 3 2 2076 8876 1 1 0 0 7 3 "Owner-Occupied" 774757
2008 4 2 2412 7485 1 1 0 0 1 9 "Owner-Occupied" 536450
2001 2 1 1311 5781 0 1 0 0 3 1 "Rental" 730953
2003 3 1 1900 4881 1 1 0 0 9 6 "Owner-Occupied" 745405
2000 2 1 1826 5548 1 0 0 0 9 1 "Owner-Occupied" 467831
2017 2 1 1656 7034 1 0 0 0 2 6 "Owner-Occupied" 424494
2019 3 2 1828 7420 1 0 0 0 6 8 "Owner-Occupied" 627060
2018 4 2 2165 5515 1 0 0 0 3 9 "Owner-Occupied" 1510509
2017 2 2 1232 4175 0 0 0 0 5 4 "Rental" 314512
2012 3 2 2027 7895 1 0 0 0 9 4 "Rental" 963546
2021 2 1 1298 4387 0 1 0 0 9 4 "Rental" 763089
2021 2 1 1382 5043 0 0 1 0 4 5 "Rental" 534530
2010 3 1 1909 8297 1 1 0 0 7 6 "Rental" 774516
2021 3 1 1857 7840 1 1 0 1 5 6 "Owner-Occupied" 737755
2015 2 1 1644 5197 1 0 0 0 8 6 "Owner-Occupied" 510550
2016 4 2 2183 7842 1 1 1 0 1 10 "Owner-Occupied" 852911
2021 3 2 1959 7218 1 1 0 0 9 8 "Rental" 1001234
2014 4 3 2004 7511 1 0 1 0 1 8 "Owner-Occupied" 857313
2005 4 2 2177 9535 1 1 1 1 3 10 "Owner-Occupied" 805763
2015 2 2 1292 5213 0 0 0 0 7 3 "Rental" 377974
2012 3 1 1632 5787 1 0 0 0 8 5 "Owner-Occupied" 737329
2018 1 1 1065 3269 0 0 0 0 5 1 "Rental" 250051
2011 4 3 2102 8270 1 0 0 0 1 7 "Owner-Occupied" 999417
2016 3 2 1335 3294 0 1 0 0 9 3 "Owner-Occupied" 544594
2013 3 1 1702 7588 1 0 0 0 8 7 "Owner-Occupied" 651994
2018 4 3 2211 11271 1 1 0 0 1 10 "Owner-Occupied" 718151
2012 4 2 2267 10404 1 1 0 0 1 10 "Owner-Occupied" 584173
2000 3 2 2121 5960 1 1 0 0 6 7 "Owner-Occupied" 754640
2017 4 2 2108 7539 1 0 0 0 1 10 "Owner-Occupied" 963439
2010 2 1 1121 3754 0 0 0 0 2 4 "Rental" 349786
